
Note: No compatibility mode selected!


Circuit: * spicemodels/option-b-encoder.spice

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
xenc7.xxnor01.t2                           0.9
xenc7.xxnor01.xn2.n1                0.00370083
xenc7.xxnor01.t2b                  8.72774e-09
xenc7.xxnor01.t3                           0.9
xenc7.xxnor01.xnand.n1                0.574903
xenc7.xnor01                       8.72774e-09
xenc7.xor01                                0.9
xenc7.xxnor20.t1                           0.9
xenc7.xxnor20.xn1.n2                       0.9
xenc7.xxnor20.t2                           0.9
xenc7.xxnor20.xn2.n1                0.00370083
xenc7.xxnor20.t2b                  8.72774e-09
xenc7.xxnor20.t3                           0.9
xenc7.xxnor20.xnand.n1                0.574903
xenc7.xnor20                       8.72774e-09
xenc7.xor20                                0.9
xenc7.nb2                                  0.9
xenc7.np                           1.10672e-08
xenc7.xnandp.n1                     5.5336e-09
xenc7.pos                                  0.9
xenc7.nb1                                  0.9
xenc7.nn                            3.4911e-08
xenc7.xnandn.n1                    1.74555e-08
xenc7.neg                                  0.9
xenc7.nneg                         8.72774e-09
xenc7.ntp                                  0.9
xenc7.xnandtp.n1                      0.611772
tp7                                8.72774e-09
xenc7.npos                         8.72774e-09
xenc7.ntn                                  0.9
xenc7.xnandtn.n1                      0.574906
tn7                                8.72774e-09
xsense_shared.xor_p01.nor_ab               0.9
xsense_shared.xor_p01.xnor_or.n2             0.9
xsense_shared.orp01                8.72775e-09
xsense_shared.xor_p23.nor_ab               0.9
xsense_shared.xor_p23.xnor_or.n2             0.9
xsense_shared.orp23                8.72775e-09
xsense_shared.xor_p45.nor_ab               0.9
xsense_shared.xor_p45.xnor_or.n2             0.9
xsense_shared.orp45                8.72775e-09
xsense_shared.xor_p67.nor_ab               0.9
xsense_shared.xor_p67.xnor_or.n2             0.9
xsense_shared.orp67                8.72775e-09
xsense_shared.xor_p_0123.nor_ab             0.9
xsense_shared.xor_p_0123.xnor_or.n2             0.9
xsense_shared.orp0123              8.72775e-09
xsense_shared.xor_p_4567.nor_ab             0.9
xsense_shared.xor_p_4567.xnor_or.n2             0.9
xsense_shared.orp4567              8.72775e-09
xsense_shared.xor_p_all.nor_ab             0.9
xsense_shared.xor_p_all.xnor_or.n2             0.9
sharedsensep                       8.72775e-09
xsense_shared.xor_n01.nor_ab               0.9
xsense_shared.xor_n01.xnor_or.n2             0.9
xsense_shared.orn01                8.72775e-09
xsense_shared.xor_n23.nor_ab               0.9
xsense_shared.xor_n23.xnor_or.n2             0.9
xsense_shared.orn23                8.72775e-09
xsense_shared.xor_n45.nor_ab               0.9
xsense_shared.xor_n45.xnor_or.n2             0.9
xsense_shared.orn45                8.72775e-09
xsense_shared.xor_n67.nor_ab               0.9
xsense_shared.xor_n67.xnor_or.n2             0.9
xsense_shared.orn67                8.72775e-09
xsense_shared.xor_n_0123.nor_ab             0.9
xsense_shared.xor_n_0123.xnor_or.n2             0.9
xsense_shared.orn0123              8.72775e-09
xsense_shared.xor_n_4567.nor_ab             0.9
xsense_shared.xor_n_4567.xnor_or.n2             0.9
xsense_shared.orn4567              8.72775e-09
xsense_shared.xor_n_all.nor_ab             0.9
xsense_shared.xor_n_all.xnor_or.n2             0.9
sharedsensen                       8.72775e-09
sharedsensediff                    1.04633e-18
sharedsensep_noise                 8.72775e-09
sharedsensen_noise                 8.72775e-09
shareddrivep                               0.9
shareddriven                      4.60383e-124
boostp_node                                0.9
boostn_node                       4.60383e-124
bnoisen#branch                     1.58726e-05
bnoisep#branch                    -2.23546e-12
bdiff#branch                                 0
bpw#branch                                   0
vdd#branch                        -1.58729e-05
vb2#branch                                   0
vb1#branch                                   0
vb0#branch                                   0


No. of Data Rows : 8056

  Measurements for Transient Analysis


Error: measure  td_tn0  trig(TARG) : out of interval
 .meas tran td_tn0 trig v(b0) val=    2.700000000000000e-02     rise=1 targ v(tn0) val=    4.500000000000001e-02     rise=1 failed!


Error: measure  settle_tn0  trig(TRIG) : out of interval
 .meas tran settle_tn0 trig v(tn0) val=    8.100000000000001e-01     fall=1 targ v(tn0) val=    9.000000000000001e-02     fall=1 failed!


Error: measure  td_sharedp  trig(TARG) : out of interval
 .meas tran td_sharedp trig v(b0) val=    2.700000000000000e-02     rise=1 targ v(shareddrivep) val=    4.500000000000001e-02     rise=1 failed!


Error: measure  settle_sharedp  trig(TRIG) : out of interval
 .meas tran settle_sharedp trig v(shareddrivep) val=    9.000000000000001e-02     rise=1 targ v(shareddrivep) val=    8.100000000000001e-01     rise=1 failed!

pavg                =  5.803568e-05 from=  5.000000e-09 to=  3.500250e-08
etotal              =   1.74053e-12 from=  5.00000e-09 to=  3.50000e-08
pleak               =  7.322613e-05 from=  3.000000e-08 to=  3.500250e-08
eleak_tail          =   3.65844e-13 from=  3.00000e-08 to=  3.50000e-08
eleak_est           =  2.19506e-12
edyn                =  -4.54531e-13
eslice              =  -5.68163e-14
eword_est           =  -2.44310e-12
td_tp0              =  5.667317e-09 targ=  6.668817e-09 trig=  1.001500e-09
settle_tp0          =  8.542934e-09 targ=  1.554714e-08 trig=  7.004203e-09
sense_headroom_min  =  -2.325583e-01 at=  3.929750e-08
sense_headroom_max  =  1.044440e+00 at=  3.027250e-08
sense_thresh_latency=  4.592801e-12 targ=  1.746320e-08 trig=  1.745861e-08


Total analysis time (seconds) = 20.3918

Total elapsed time (seconds) = 31.276 

Total DRAM available = 8192.000 MB.
DRAM currently available =   69.844 MB.
Maximum ngspice program size =  550.016 MB.
Current ngspice program size =  548.953 MB.

